Suburb,Offence Level 1,Offence Level 2,Month,offence_count,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,avg_lag_3,std_lag_3,holiday_days,month
KILKENNY,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-04-01,6,3.0,6.0,5.0,2.0,2.0,5.0,4.0,2.0,5.0,9.0,4.0,10.0,4.666666666666667,1.5275252316519465,2,4
KILKENNY,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-05-01,7,6.0,3.0,6.0,5.0,2.0,2.0,5.0,4.0,2.0,5.0,9.0,4.0,5.0,1.7320508075688772,0,5
KILKENNY,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-06-01,4,7.0,6.0,3.0,6.0,5.0,2.0,2.0,5.0,4.0,2.0,5.0,9.0,5.333333333333333,2.0816659994661326,1,6
KILKENNY,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-07-01,2,4.0,7.0,6.0,3.0,6.0,5.0,2.0,2.0,5.0,4.0,2.0,5.0,5.666666666666667,1.5275252316519465,0,7
KILKENNY,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-08-01,4,2.0,4.0,7.0,6.0,3.0,6.0,5.0,2.0,2.0,5.0,4.0,2.0,4.333333333333333,2.516611478423583,0,8
KILKENNY,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-09-01,12,4.0,2.0,4.0,7.0,6.0,3.0,6.0,5.0,2.0,2.0,5.0,4.0,3.3333333333333335,1.1547005383792515,0,9
KILKENNY,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-10-01,12,12.0,4.0,2.0,4.0,7.0,6.0,3.0,6.0,5.0,2.0,2.0,5.0,6.0,5.291502622129181,1,10
KILKENNY,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-11-01,10,12.0,12.0,4.0,2.0,4.0,7.0,6.0,3.0,6.0,5.0,2.0,2.0,9.333333333333334,4.618802153517006,0,11
KILKENNY,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-12-01,5,10.0,12.0,12.0,4.0,2.0,4.0,7.0,6.0,3.0,6.0,5.0,2.0,11.333333333333334,1.1547005383792517,2,12
KIMBA,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-08-01,1,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0,8
KIMBA,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-09-01,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0,9
KIMBA,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-10-01,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,0.0,1,10
KIMBA,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-12-01,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,0.0,2,12
KINGS PARK,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-06-01,2,2.0,2.0,4.0,1.0,3.0,6.0,1.0,2.0,1.0,2.0,1.0,1.0,2.6666666666666665,1.1547005383792515,1,6
KINGS PARK,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-07-01,1,2.0,2.0,2.0,4.0,1.0,3.0,6.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0,7
KINGS PARK,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-08-01,1,1.0,2.0,2.0,2.0,4.0,1.0,3.0,6.0,1.0,2.0,1.0,2.0,1.6666666666666667,0.5773502691896257,0,8
KINGSCOTE,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2023-08-01,2,2.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,6.0,3.0,4.0,3.0,2.3333333333333335,1.5275252316519468,0,8
KINGSCOTE,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2023-09-01,1,2.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,6.0,3.0,4.0,1.6666666666666667,0.5773502691896257,0,9
KINGSCOTE,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2023-10-01,1,1.0,2.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,6.0,3.0,1.6666666666666667,0.5773502691896257,1,10
KINGSCOTE,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2023-11-01,3,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,6.0,1.3333333333333333,0.5773502691896257,0,11
KINGSCOTE,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-02-01,2,3.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,1.6666666666666667,1.1547005383792517,0,2
KINGSCOTE,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-03-01,1,2.0,3.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,4,3
KINGSCOTE,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-04-01,1,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,2,4
KINGSCOTE,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-05-01,2,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.3333333333333333,0.5773502691896257,0,5
KINGSCOTE,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-06-01,1,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.3333333333333333,0.5773502691896257,1,6
KINGSCOTE,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-07-01,3,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,4.0,1.3333333333333333,0.5773502691896257,0,7
KINGSCOTE,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-08-01,1,3.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0,8
KINGSCOTE,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-09-01,3,1.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.6666666666666667,1.1547005383792517,0,9
KINGSCOTE,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-11-01,2,3.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.3333333333333335,1.1547005383792515,0,11
KINGSCOTE,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-12-01,1,2.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2,12
KINGSCOTE,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2024-07-01,2,1.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0,7
KINGSCOTE,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2024-08-01,2,2.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,1.3333333333333333,0.5773502691896257,0,8
KINGSCOTE,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2024-10-01,1,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,1.6666666666666667,0.5773502691896257,1,10
KINGSCOTE,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2024-11-01,1,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,1.6666666666666667,0.5773502691896257,0,11
KINGSCOTE,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2024-12-01,1,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,1.3333333333333333,0.5773502691896257,2,12
KINGSCOTE,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2023-09-01,2,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,1.6666666666666667,0.5773502691896257,0,9
KINGSCOTE,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2023-10-01,2,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,1.6666666666666667,0.5773502691896257,1,10
KINGSCOTE,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2023-12-01,4,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,0.0,2,12
KINGSCOTE,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-01-01,3,4.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.6666666666666665,1.1547005383792515,2,1
KINGSCOTE,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-02-01,2,3.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,0,2
KINGSCOTE,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-03-01,2,2.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,4,3
KINGSCOTE,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-04-01,3,2.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.3333333333333335,0.5773502691896257,2,4
KINGSCOTE,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-05-01,4,3.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.3333333333333335,0.5773502691896257,0,5
KINGSCOTE,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-06-01,2,4.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,1,6
KINGSCOTE,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-07-01,1,2.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,0,7
KINGSCOTE,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-08-01,5,1.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,2.3333333333333335,1.5275252316519468,0,8
KINGSCOTE,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-09-01,1,5.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.6666666666666665,2.081665999466133,0,9
KINGSCOTE,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-10-01,1,1.0,5.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,2.3333333333333335,2.3094010767585034,1,10
KINGSCOTE,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-11-01,1,1.0,1.0,5.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,2.3333333333333335,2.309401076758503,0,11
KINGSCOTE,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-12-01,1,1.0,1.0,1.0,5.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,1.0,0.0,2,12
KINGSCOTE,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-01-01,1,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,2,1
KINGSCOTE,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-03-01,1,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,4,3
KINGSCOTE,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-04-01,1,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,4.0,1.6666666666666667,1.1547005383792515,2,4
KINGSCOTE,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-06-01,4,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,1,6
KINGSCOTE,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-07-01,3,4.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.7320508075688772,0,7
KINGSCOTE,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-08-01,3,3.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,2.6666666666666665,1.5275252316519468,0,8
KINGSCOTE,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-10-01,1,3.0,3.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,3.3333333333333335,0.5773502691896257,1,10
KINGSCOTE,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-12-01,2,1.0,3.0,3.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,2.3333333333333335,1.1547005383792515,2,12
KINGSTON SE,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-09-01,1,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.3333333333333335,2.309401076758503,0,9
KINGSTON SE,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-10-01,2,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1,10
KINGSTON SE,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-07-01,1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.6666666666666667,0.5773502691896257,0,7
KINGSTON SE,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-09-01,1,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.6666666666666667,0.5773502691896257,0,9
KINGSTON SE,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-11-01,1,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.3333333333333333,0.5773502691896257,0,11
KINGSWOOD,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-07-01,1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,1.0,1.6666666666666667,0.5773502691896257,0,7
KINGSWOOD,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-08-01,3,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,1.6666666666666667,0.5773502691896257,0,8
KINGSWOOD,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-09-01,4,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,1.0,0,9
KINGSWOOD,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-10-01,1,4.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.6666666666666665,1.5275252316519468,1,10
KINGSWOOD,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-11-01,1,1.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6666666666666665,1.5275252316519468,0,11
KINGSWOOD,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-12-01,3,1.0,1.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.7320508075688772,2,12
KINGSWOOD,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2024-12-01,5,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.3333333333333333,0.5773502691896257,2,12
KINGSWOOD,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2023-07-01,5,6.0,6.0,3.0,8.0,3.0,2.0,1.0,3.0,3.0,3.0,7.0,4.0,5.0,1.7320508075688772,0,7
KINGSWOOD,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2023-08-01,4,5.0,6.0,6.0,3.0,8.0,3.0,2.0,1.0,3.0,3.0,3.0,7.0,5.666666666666667,0.5773502691896258,0,8
KINGSWOOD,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2023-09-01,1,4.0,5.0,6.0,6.0,3.0,8.0,3.0,2.0,1.0,3.0,3.0,3.0,5.0,1.0,0,9
KINGSWOOD,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2023-10-01,1,1.0,4.0,5.0,6.0,6.0,3.0,8.0,3.0,2.0,1.0,3.0,3.0,3.3333333333333335,2.081665999466133,1,10
KINGSWOOD,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2023-11-01,4,1.0,1.0,4.0,5.0,6.0,6.0,3.0,8.0,3.0,2.0,1.0,3.0,2.0,1.7320508075688772,0,11
KINGSWOOD,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2023-12-01,3,4.0,1.0,1.0,4.0,5.0,6.0,6.0,3.0,8.0,3.0,2.0,1.0,2.0,1.7320508075688772,2,12
KINGSWOOD,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-01-01,6,3.0,4.0,1.0,1.0,4.0,5.0,6.0,6.0,3.0,8.0,3.0,2.0,2.6666666666666665,1.5275252316519468,2,1
KINGSWOOD,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-02-01,4,6.0,3.0,4.0,1.0,1.0,4.0,5.0,6.0,6.0,3.0,8.0,3.0,4.333333333333333,1.5275252316519465,0,2
KINGSWOOD,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-03-01,5,4.0,6.0,3.0,4.0,1.0,1.0,4.0,5.0,6.0,6.0,3.0,8.0,4.333333333333333,1.5275252316519468,4,3
KINGSWOOD,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-04-01,3,5.0,4.0,6.0,3.0,4.0,1.0,1.0,4.0,5.0,6.0,6.0,3.0,5.0,1.0,2,4
KINGSWOOD,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-05-01,2,3.0,5.0,4.0,6.0,3.0,4.0,1.0,1.0,4.0,5.0,6.0,6.0,4.0,1.0,0,5
KINGSWOOD,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-06-01,3,2.0,3.0,5.0,4.0,6.0,3.0,4.0,1.0,1.0,4.0,5.0,6.0,3.3333333333333335,1.5275252316519468,1,6
KINGSWOOD,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-07-01,5,3.0,2.0,3.0,5.0,4.0,6.0,3.0,4.0,1.0,1.0,4.0,5.0,2.6666666666666665,0.5773502691896257,0,7
KINGSWOOD,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-08-01,4,5.0,3.0,2.0,3.0,5.0,4.0,6.0,3.0,4.0,1.0,1.0,4.0,3.3333333333333335,1.5275252316519468,0,8
KINGSWOOD,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-09-01,5,4.0,5.0,3.0,2.0,3.0,5.0,4.0,6.0,3.0,4.0,1.0,1.0,4.0,1.0,0,9
KINGSWOOD,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-10-01,2,5.0,4.0,5.0,3.0,2.0,3.0,5.0,4.0,6.0,3.0,4.0,1.0,4.666666666666667,0.5773502691896258,1,10
KINGSWOOD,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-12-01,8,2.0,5.0,4.0,5.0,3.0,2.0,3.0,5.0,4.0,6.0,3.0,4.0,3.6666666666666665,1.5275252316519468,2,12
KINGSWOOD,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2023-11-01,5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,1.3333333333333333,0.5773502691896257,0,11
KINGSWOOD,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2023-12-01,2,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,2.6666666666666665,2.081665999466133,2,12
KINGSWOOD,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-01-01,4,2.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.6666666666666665,2.0816659994661326,2,1
KINGSWOOD,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-05-01,1,4.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.6666666666666665,1.5275252316519468,0,5
KINGSWOOD,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-06-01,4,1.0,4.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.3333333333333335,1.5275252316519468,1,6
KINGSWOOD,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-07-01,1,4.0,1.0,4.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.7320508075688772,0,7
KINGSWOOD,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-11-01,5,1.0,4.0,1.0,4.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.7320508075688772,0,11
KINGSWOOD,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-12-01,2,5.0,1.0,4.0,1.0,4.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,3.3333333333333335,2.081665999466133,2,12
KLEMZIG,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,2023-11-01,1,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,5.0,3.0,1.0,0.0,0,11
KLEMZIG,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,2023-12-01,1,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,0.0,2,12
KLEMZIG,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,2024-02-01,7,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0,2
KLEMZIG,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,2024-04-01,3,7.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,3.4641016151377544,2,4
KLEMZIG,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,2024-06-01,2,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,3.6666666666666665,3.0550504633038935,1,6
KLEMZIG,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,2024-07-01,1,2.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,2.6457513110645907,0,7
KLEMZIG,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,2024-08-01,1,1.0,2.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0,8
KLEMZIG,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,2024-09-01,3,1.0,1.0,2.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.3333333333333333,0.5773502691896257,0,9
KLEMZIG,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,2024-11-01,1,3.0,1.0,1.0,2.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6666666666666667,1.1547005383792517,0,11
KLEMZIG,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,2024-12-01,2,1.0,3.0,1.0,1.0,2.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.6666666666666667,1.1547005383792517,2,12
KLEMZIG,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2023-07-01,9,1.0,6.0,5.0,7.0,4.0,4.0,11.0,5.0,8.0,8.0,5.0,4.0,4.0,2.6457513110645907,0,7
KLEMZIG,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2023-08-01,2,9.0,1.0,6.0,5.0,7.0,4.0,4.0,11.0,5.0,8.0,8.0,5.0,5.333333333333333,4.041451884327381,0,8
KLEMZIG,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2023-09-01,3,2.0,9.0,1.0,6.0,5.0,7.0,4.0,4.0,11.0,5.0,8.0,8.0,4.0,4.358898943540674,0,9
KLEMZIG,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2023-10-01,2,3.0,2.0,9.0,1.0,6.0,5.0,7.0,4.0,4.0,11.0,5.0,8.0,4.666666666666667,3.7859388972001824,1,10
KLEMZIG,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2023-11-01,7,2.0,3.0,2.0,9.0,1.0,6.0,5.0,7.0,4.0,4.0,11.0,5.0,2.3333333333333335,0.5773502691896257,0,11
KLEMZIG,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2023-12-01,4,7.0,2.0,3.0,2.0,9.0,1.0,6.0,5.0,7.0,4.0,4.0,11.0,4.0,2.6457513110645907,2,12
KLEMZIG,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-01-01,6,4.0,7.0,2.0,3.0,2.0,9.0,1.0,6.0,5.0,7.0,4.0,4.0,4.333333333333333,2.516611478423583,2,1
